Date,Time,City,Location,Latitude,Longitude,High_Accuracy,Direction,Type,Lanes_Blocked,Involved,Tweet,Source
2020-01-25,4:42 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA SM North NB as of 4:42 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1220994195155931136
2020-01-25,4:45 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,1,SB,VEHICULAR ACCIDENT,1.0,BUS AND CLOSED VAN ,"MMDA ALERT: Vehicular accident at EDSA SB, Main Ave involving bus and closed van as of 4:45 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1220994507501522944
2020-01-25,4:37 PM,Quezon City,C5 AURORA BLVD KATIPUNAN AVE,14.631692,121.074217,1,SB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND TRUCK VAN ,"MMDA ALERT: Vehicular accident at C5, Aurora Blvd Katipunan Ave SB involving motorcycle and truck van as of 4:37 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1220994693078511616
2020-01-25,4:59 PM,Quezon City,COMMONWEALTH UNIVERSITY AVE,14.655072,121.054888,1,EB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND CAR ,MMDA ALERT: Vehicular accident at Commonwealth University Ave. EB involving motorcycle and car as of 4:59 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1220998458833637376
2020-01-25,6:25 PM,Quezon City,MINDANAO AVE QUIRINO TUNNEL,14.690509,121.027812,1,SB,STALLED TRUCK DUE TO MECHANICAL PROBLEM,1.0,TRUCK,MMDA ALERT: Stalled truck due to mechanical problem at Mindanao Ave. Quirino tunnel SB as of 6:25 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221023576108630018
2020-01-25,8:36 PM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,1,WB,VEHICULAR ACCIDENT,1.0,TAXI AND PUJ ,MMDA ALERT: Vehicular accident at Aurora Katipunan WB involving taxi and PUJ as of 8:36 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221054179117957123
2020-01-26,6:41 AM,Quezon City,EDSA FARMERS,14.619717,121.050978,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA Farmers NB as of 6:41 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221206947904409600
2020-01-26,6:51 AM,Marikina,MARCOS HIGHWAY BARANGKA,14.629094,121.080009,1,EB,SELF ACCIDENT,1.0,PUJ ,MMDA ALERT: Self accident at Marcos highway Barangka EB involving PUJ as of 6:51 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221206999578206209
2020-01-26,7:22 AM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,1,NB,VEHICULAR ACCIDENT,1.0,2 TRUCK ,MMDA ALERT: Vehicular accident at C5 Greenmeadows NB involving 2 truck as of 7:22 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221218938891059205
2020-01-26,7:41 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,1,NB,VEHICULAR ACCIDENT,1.0,"MC, VAN AND TRUCK ","MMDA ALERT: Vehicular accident at Katipunan Miriam NB involving MC, van and truck as of 7:41 AM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221219036945498112
2020-01-26,7:44 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND AUV ,MMDA ALERT: Vehicular accident at EDSA Guadalupe SB involving SUV and AUV as of 7:44 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221219283587330049
2020-01-26,9:29 AM,Quezon City,ELLIPTICAL EAST AVE,14.648743,121.048705,1,,VEHICULAR ACCIDENT,1.0,FX AND MC ,MMDA ALERT: Vehicular accident at Elliptical East Ave. involving FX and MC as of 9:29 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221248060757426176
2020-01-26,9:44 AM,San Juan,ORTIGAS CLUB FILIPINO,14.601846,121.046754,1,WB,VEHICULAR ACCIDENT,1.0,CAR AND MC ,MMDA ALERT: Vehicular accident at Ortigas Club Filipino WB involving car and MC as of 9:44 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221253085969833984
2020-01-26,11:06 AM,Quezon City,EDSA SCT ALBANO,14.639694,121.04045,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Sct. Albano SB as of 11:06 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221270954778587137
2020-01-26,11:22 AM,Quezon City,EDSA BALIWAG,14.62385,121.049123,1,NB,VEHICULAR ACCIDENT,1.0,SUV AND AUV ,MMDA ALERT: Vehicular accident at EDSA Baliwag NB involving SUV and AUV as of 11:22 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221275906104152065
2020-01-26,11:29 AM,Quezon City,ELLIPTICAL MAHARLIKA,14.650308,121.052005,1,,VEHICULAR ACCIDENT,1.0,VAN AND TAXI ,MMDA ALERT: Vehicular accident at Elliptical Maharlika involving van and taxi as of 11:29 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221276164229984258
2020-01-26,2:48 AM ,Mandaluyong,EDSA CORINTHIANS ORTIGAS FLYOVER,14.586681,121.056314,1,NB,ON GOING MANILA WATER LEAK REPAIR,1.0,,MMDA ALERT: On going Manila water leak repair at EDSA Corinthians after Ortigas Flyover NB as of 2:48 AM 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221330684054134785
2020-01-26,5:31 PM,Quezon City,COMMONWEALTH SANDIGAN,14.686983,121.087042,1,WB,VEHICULAR ACCIDENT,1.0,TAXI AND CAR ,"MMDA ALERT: Vehicular accident at Commonwealth, Sandigan WB involving taxi and car as of 5:31 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221366802711597056
2020-01-27,4:26 AM,Quezon City,COMMONWEALTH ST PETER,14.663201,121.067292,1,WB,VEHICULAR ACCIDENT,1.0,SUV AND UV EXPRESS ,MMDA ALERT: Vehicular accident at Commonwealth St. Peter WB involving SUV and UV Express as of 4:26 AM. 1 lane occupied. MMDA assisted. #mmda #mmda TrafficMngt.,https://twitter.com/mmda/status/1221550038918131712
2020-01-27,8:12 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,1,NB,VEHICULAR ACCIDENT,1.0,2 MC ,MMDA ALERT: Vehicular accident at C5 Kalayaan NB involving 2 MC as of 8:12 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221589312547868674
2020-01-27,8:16 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,1,NB,STALLED SUV DUE TO MECHANICAL PROBLEM,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical problem at EDSA Santolan NB as of 8:16 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221590797054693377
2020-01-27,8:22 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,1,NB,STALLED CLOSE VAN DUE TO MECHANICAL PROBLEM,1.0,CLOSE VAN,MMDA ALERT: Stalled close van due to mechanical problem at EDSA Guadalupe NB as of 8:22 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221591929835552768
2020-01-27,8:28 AM,Makati City,EDSA ESTRELLA,14.559818,121.040737,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND PICK UP ,MMDA ALERT: Vehicular accident at EDSA Estrella SB involving car and pick up as of 8:28 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221593030987145218
2020-01-27,8:33 AM,Quezon City,BIAK NA BATO MARIA CLARA,14.628579,121.006606,1,SB,VEHICULAR ACCIDENT,1.0,2 CARS ,MMDA ALERT: Vehicular accident at Biak na Bato Maria Clara SB involving 2 cars as of 8:33 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221593910402637824
2020-01-27,8:40 AM,Makati City,C5 MARKET MARKET,14.549718,121.05755,1,NB,VEHICULAR ACCIDENT,1.0,ELF TRUCK AND MC ,MMDA ALERT: Vehicular accident at C5 Market Market NB involving Elf truck and MC as of 8:40 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221596788622123008
2020-01-27,8:59 AM,Mandaluyong,EDSA HIGHWAY 54,14.584119,121.055076,1,SB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA highway 54 SB as of 8:59 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221600845889822720
2020-01-27,9:09 AM,Pasig City,C5 ORTIGAS,14.589706,121.079945,1,NB,VEHICULAR ACCIDENT,1.0,PUJ AND MC ,MMDA ALERT: Vehicular accident at C5 Ortigas Service road NB involving PUJ and MC as of 9:09 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221604518657290241
2020-01-27,9:32 AM,Pasig City,C5 BAGONG ILOG FLY OVER,14.564141,121.069619,1,SB,STALLED ELF TRUCK DUE TO MECHANICAL PROBLEM,1.0,ELF TRUCK,MMDA ALERT: Stalled elf truck due to mechanical problem at C5 Bagong Ilog fly over SB as of 9:32 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221609028112941057
2020-01-27,10:13 AM,Quezon City,EDSA ROCHESTER,14.59758,121.059718,1,SB,VEHICULAR ACCIDENT,1.0,BUS AND SUV ,MMDA ALERT: Vehicular accident at EDSA Rochester SB involving bus and SUV as of 10:13 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221618131786797056
2020-01-27,10:42 AM,Quezon City,COMMONWEALTH CENTRAL,14.660874,121.063706,1,WB,VEHICULAR ACCIDENT,1.0,SUV AND TRICYCLE ,MMDA ALERT: Vehicular accident at Commonwealth Central WB involving SUV and Tricycle as of 10:42 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221626692529053697
2020-01-27,11:10 AM,Pasig City,C5 ORTIGAS,14.589706,121.079945,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND AUV ,MMDA ALERT: Vehicular accident at C5 Ortigas Service road SB involving SUV and AUV as of 11:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221633969776578561
2020-01-27,11:23 AM,Quezon City,MIRIAM KATIPUNAN,14.644291,121.074626,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND PICK UP ,MMDA ALERT: Vehicular accident at Miriam Katipunan NB involving car and pick up as of 11:23 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221636746330263552
2020-01-27,11:27 AM,Quezon City,EDSA P TUAZON TUNNEL,14.616404,121.052548,1,SB,VEHICULAR ACCIDENT,1.0,AUV AND MC ,MMDA ALERT: Vehicular accident at EDSA P. Tuazon tunnel SB involving AUV and MC as of 11:27 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221641033756209152
2020-01-27,11:48 AM,Makati City,EDSA ESTRELLA,14.559818,121.040737,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND SUV ,MMDA ALERT: Vehicular accident at EDSA Estrella NB involving car and SUV as of 11:48 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221643157151969281
2020-01-27,1:04 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND TRUCK ,MMDA ALERT: Vehicular accident at C5 Bagong ilog flyover SB involving car and truck as of 1:04 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221661783963791361
2020-01-27,1:17 PM,Pasay City,EDSA MALIBAY,14.538272,121.006089,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Malibay SB as of 1:17 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221669395337924608
2020-01-27,2:08 PM,Quezon City,EAST AVE EDSA,14.633102,121.044814,1,WB,MULTIPLE COLLISION,2.0,"MOTORCYCLE,SUV AND BUS ","MMDA ALERT: Multiple collision at East Ave. Cor. EDSA WB involving motorcycle,SUV and bus as of 2:08 PM. 2 lanes occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221685545249595392
2020-01-27,2:57 PM,Pasig City,C5 ORTIGAS IPI,14.58997,121.081222,1,SB,VEHICULAR ACCIDENT,1.0,PUJ AND MOTORCYCLE ,MMDA ALERT: Vehicular accident at C5 Ortigas IPI SB involving PUJ and motorcycle as of 2:57 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221690781783576576
2020-01-27,3:13 PM,Quezon City,EDSA ARAY,14.619581,121.051019,1,SB,VEHICULAR ACCIDENT,2.0,VAN AND BUS ,MMDA ALERT: Vehicular accident at EDSA Arayat SB involving van and bus as of 3:13 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221696194327367680
2020-01-27,4:12 PM,Pasig City,C5 ORTIGAS AVE ILALIM,14.589706,121.079945,1,EB,VEHICULAR ACCIDENT,1.0,PUJ AND CAR ,"MMDA ALERT: Vehicular accident at C5, Ortigas Ave Ilalim EB involving PUJ and car as of 4:12 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221717996600606720
2020-01-27,4:21 PM,Quezon City,C5 KATIPUNAN AVE MIRIAM COLLEGE,14.644291,121.074626,1,NB,VEHICULAR ACCIDENT,1.0,AUV AND TRUCK ,"MMDA ALERT: Vehicular accident at C5, Katipunan Ave Miriam College NB involving AUV and truck as of 4:21 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221718149306863616
2020-01-27,5:00 PM,Mandaluyong,EDSA BONI,14.574014,121.04841,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Boni NB as of 5:00 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221722829697142784
2020-01-27,6:30 PM,Quezon City,EDSA GATE 3 CAMP AGUINALDO,14.604653,121.057958,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,"MMDA ALERT: Stalled car due to mechanical problem at EDSA NB, Gate 3 Camp Aguinaldo as of 6:30 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221750096963915777
2020-01-27,7:12 PM,Mandaluyong,EDSA BONI,14.574014,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,TAXI AND CAR ,"MMDA ALERT: Vehicular accident at EDSA SB, Boni involving taxi and car as of 7:12 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221756984132661249
2020-01-27,9:34 PM,Quezon City,C5 BLUE RIDGE,14.619239,121.072296,1,EB,VEHICULAR ACCIDENT,1.0,2- CARS ,"MMDA ALERT: Vehicular accident at C5, Blue Ridge EB involving 2- cars as of 9:34 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1221792220946190337
2020-01-27,10:49 PM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND BUS ,MMDA ALERT: Vehicular accident at EDSA Connecticut SB involving SUV and bus as of 10:49 PM. 1 lane occupied. MMDA assisted. #mmda #mmdaTrafficMngt,https://twitter.com/mmda/status/1221809035696979970
2020-01-28,1:28 AM,Makati City,EDSA AYALA,14.550028,121.029058,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Ayala NB as of 1:28 AM. 1 lane occupied. MMDA assisted. #mmda #mmdaTrafficMngt,https://twitter.com/mmda/status/1221859516221804544
2020-01-28,12:02 AM,Quezon City,MINDANAO AVE TUNNEL,14.690509,121.027812,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND TRUCK ,MMDA ALERT: Vehicular accident at Mindanao Ave. tunnel SB involving car and truck as of 12:02 AM. 1 lane occupied. MMDA assisted. #mmda #mmdaTrafficMngt,https://twitter.com/mmda/status/1221859840965758976
2020-01-28,5:11 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,1,SB,STALLED TRUCK DUE TO MECHANICAL PROBLEM,1.0,TRUCK,MMDA ALERT: Stalled truck due to mechanical problem at C5 Kalayaan SB as of 5:11 AM. 1 lane occupied. MMDA assisted. #mmda #mmdaTrafficMngt,https://twitter.com/mmda/status/1221905365375176704
2020-01-28,5:54 AM,Makati City,EDSA BUENDIA,14.554949,121.034967,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND BUS ,MMDA ALERT: Vehicular accident at EDSA before Buendia SB involving car and bus as of 5:54 AM. 1 lane occupied. MMDA assisted. #mmda #mmdaTrafficMngt,https://twitter.com/mmda/status/1221915966424018945
2020-01-28,6:13 AM,Quezon City,COMMONWEALTH VILLA BEATRIZ,14.669084,121.07595,1,WB,VEHICULAR ACCIDENT,1.0,PUJ AND MC ,MMDA ALERT: Vehicular accident at Commonwealth Villa Beatriz WB involving PUJ and MC as of 6:13 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221925117434855425
2020-01-28,6:36 AM,Quezon City,EDSA SM NORTH,14.662621,121.0664,1,NB,VEHICULAR ACCIDENT,1.0,2 CARS ,MMDA ALERT: Vehicular accident at EDSA SM North NB involving 2 cars as of 6:36 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221926887603048448
2020-01-28,6:54 AM,Quezon City,COMMONWEALTH LUZON FLYOVER,14.66533,121.070469,1,NB,STALLED WING VAN DUE TO MECHANICAL PROBLEM,1.0,WING VAN,MMDA ALERT: Stalled wing van due to mechanical problem at Commonwealth Luzon after flyover NB as of 6:54 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221932592187895808
2020-01-28,6:57 AM,Makati City,EDSA BUENDIA,14.554949,121.034967,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND BUS ,MMDA ALERT: Vehicular accident at EDSA Buendia NB involving car and bus as of 6:57 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221932971797516288
2020-01-28,7:05 AM,Quezon City,ELLIPTICAL DAR,14.65424,121.049788,1,,STALLED PUJ DUE TO MECHANICAL PROBLEM,1.0,PUJ,MMDA ALERT: Stalled PUJ due to mechanical problem at Elliptical DAR as of 7:05 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221934655827406848
2020-01-28,7:15 AM,Quezon City,EDSA QUEZON AVE TUNNEL,14.628351,121.013365,1,WB,VEHICULAR ACCIDENT,1.0,MC AND TAXI ,MMDA ALERT: Vehicular accident at EDSA Quezon Ave tunnel WB involving MC and taxi as of 7:15 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221938630391762944
2020-01-28,7:17 AM,,MABINI BRIDGE,14.595824,121.001403,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND AUV ,MMDA ALERT: Vehicular accident at Mabini bridge SB involving SUV and AUV as of 7:17 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221939606251167745
2020-01-28,7:24 AM,Mandaluyong,EDSA SHAW,14.581153,121.053565,1,NB,SELF ACCIDENT,1.0,MC ,MMDA ALERT: Self accident at EDSA Shaw NB involving MC as of 7:24 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221939963878469632
2020-01-28,7:32 AM,Quezon City,COMMONWEALTH VILLA BEATRIZ,14.669084,121.07595,1,WB,VEHICULAR ACCIDENT,1.0,MC AND FX ,MMDA ALERT: Vehicular accident at Commonwealth Villa Beatriz WB involving MC and FX as of 7:32 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221940983354388480
2020-01-28,8:20 AM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,1,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,MMDA ALERT: Stalled taxi due to mechanical problem at EDSA Guadalupe bridge NB as of 8:20 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221953101130649600
2020-01-28,8:25 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Timog SB as of 8:25 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221954636455628800
2020-01-28,8:31 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,1,SB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA Aurora tunnel SB as of 8:31 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221957692425531392
2020-01-28,9:24 AM,Quezon City,EDSA P TUAZON TUNNEL,14.616404,121.052548,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND SUV ,MMDA ALERT: Vehicular accident at EDSA P. Tuazon tunnel SB involving car and SUV as of 9:24 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221968131502964737
2020-01-28,9:44 AM,Quezon City,NORTH AVE MINDANAO,14.654565,121.035178,1,WB,VEHICULAR ACCIDENT,1.0,CAR AND PUJ ,MMDA ALERT: Vehicular accident at North Ave. Mindanao WB involving car and PUJ as of 9:44 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221972994785808384
2020-01-28,9:45 AM,Quezon City,ELLIPTICAL VISAYAS AVE,14.654185,121.047569,1,,VEHICULAR ACCIDENT,1.0,CAR AND TAXI ,MMDA ALERT: Vehicular accident at Elliptical Visayas Ave. involving car and taxi as of 9:45 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221978860637450240
2020-01-28,10:10 AM,Pasig City,C5 ORTIGAS,14.589706,121.079945,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND SUV ,MMDA ALERT: Vehicular accident at C5 Ortigas service road SB involving car and SUV as of 10:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221980635448786944
2020-01-28,10:16 AM,Quezon City,MINDANAO SAUYO,14.68552,121.031821,1,SB,VEHICULAR ACCIDENT,1.0,CLOSE VAN AND SUV ,MMDA ALERT: Vehicular accident at Mindanao Sauyo SB involving close van and SUV as of 10:16 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221980996351844352
2020-01-28,10:48 AM,Manila,ROXAS P BURGOS,14.582966,120.975462,1,EB,STALLED TANKER DUE TO MECHANICAL PROBLEM,1.0,TANKER,MMDA ALERT: Stalled tanker due to mechanical problem at Roxas P. Burgos EB as of 10:48 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221989624731430912
2020-01-28,11:20 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07454,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND DUMP TRUCK ,MMDA ALERT: Vehicular accident at Katipunan Ateneo NB involving car and dump truck as of 11:20 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1221998522540576769
2020-01-28,11:31 AM,Quezon City,QUEZON AVE ARANETA TUNNEL,14.628351,121.013365,1,WB,VEHICULAR ACCIDENT,1.0,VAN AND 2 CARS ,MMDA ALERT: Vehicular accident at Quezon Ave Araneta tunnel WB involving van and 2 cars as of 11:31 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1222003483261321217
2020-01-28,11:42 AM,Pasig City,C5 LANUZA,14.577625,121.073462,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at C5 Lanuza NB as of 11:42 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1222004632383188992
